date,county,state,pop,cases,deaths,casesPerCapita,deathsPerCapita
44034,Lake County,Ohio,28669,837,25,0.029195298,0.000872022
44034,Lawrence County,Ohio,48434,162,0,0.003344758,0
44034,Licking County,Ohio,63453,808,17,0.012733834,0.000267915
44034,Logan County,Ohio,7996,91,1,0.01138069,0.000125063
44034,Lorain County,Ohio,14464,1375,75,0.095063606,0.005185288
44034,Lucas County,Ohio,109233,3742,308,0.034257047,0.002819661
44034,Madison County,Ohio,28120,259,9,0.009210526,0.000320057
44034,Mahoning County,Ohio,28120,2187,247,0.077773826,0.008783784
44034,Marion County,Ohio,8742,2805,41,0.320864791,0.004690002
44034,Medina County,Ohio,8742,709,32,0.081102722,0.00366049
44034,Meigs County,Ohio,8742,20,0,0.002287806,0
44034,Mercer County,Ohio,8742,379,11,0.043353924,0.001258293
44034,Miami County,Ohio,21992,599,33,0.027237177,0.001500546
44034,Monroe County,Ohio,26424,89,17,0.00336815,0.000643355
44034,Montgomery County,Ohio,9123,3200,50,0.350761811,0.005480653
44034,Morgan County,Ohio,17868,15,0,0.00083949,0
44034,Morrow County,Ohio,17868,138,1,0.007723304,0.000056
44034,Muskingum County,Ohio,189885,125,1,0.000658293,0.00000527
44034,Noble County,Ohio,99958,16,0,0.000160067,0
44034,Ottawa County,Ohio,14899,277,24,0.018591852,0.001610846
44034,Paulding County,Ohio,53497,46,0,0.000859861,0
44034,Perry County,Ohio,22350,63,1,0.002818792,0.0000447
44034,Pickaway County,Ohio,16729,2290,42,0.136888039,0.00251061
44034,Pike County,Ohio,16430,43,0,0.002617164,0
44034,Portage County,Ohio,4470,586,59,0.131096197,0.013199105
44034,Preble County,Ohio,4470,114,2,0.025503356,0.000447427
44034,Putnam County,Ohio,6006,165,16,0.027472527,0.002664003
44034,Richland County,Ohio,17457,461,8,0.026407745,0.000458269
44034,Ross County,Ohio,17457,212,5,0.012144126,0.000286418
44034,Sandusky County,Ohio,6131,240,15,0.039145327,0.002446583
44034,Scioto County,Ohio,3461,110,0,0.031782722,0
44034,Seneca County,Ohio,16921,88,2,0.005200638,0.000118196
44034,Shelby County,Ohio,25448,96,4,0.003772399,0.000157183
44034,Stark County,Ohio,8490,1412,121,0.16631331,0.014252061
44034,Summit County,Ohio,1490,2712,212,1.820134228,0.142281879
44034,Trumbull County,Ohio,16895,1210,85,0.071618822,0.005031074
44034,Tuscarawas County,Ohio,7141,694,11,0.097185268,0.001540401
44034,Union County,Ohio,9208,162,1,0.017593397,0.000108601
44034,Van Wert County,Ohio,24254,58,1,0.002391358,0.0000412
44034,Vinton County,Ohio,24254,25,2,0.001030758,0.0000825
44034,Warren County,Ohio,24254,1307,28,0.053888018,0.001154449
44034,Washington County,Ohio,24254,171,21,0.007050383,0.000865837
44034,Wayne County,Ohio,42481,418,57,0.009839693,0.001341776
44034,Williams County,Ohio,24496,96,3,0.003919007,0.000122469
44034,Wood County,Ohio,7208,648,54,0.089900111,0.007491676
44034,Wyandot County,Ohio,7208,74,5,0.010266371,0.000693674
44034,Adair County,Oklahoma,#N/A,205,4,#N/A,#N/A
44034,Alfalfa County,Oklahoma,#N/A,1,0,#N/A,#N/A
44034,Atoka County,Oklahoma,71518,48,0,0.00067116,0
44034,Beaver County,Oklahoma,100157,33,0,0.000329483,0
44034,Beckham County,Oklahoma,100157,27,0,0.000269577,0
44034,Blaine County,Oklahoma,155547,24,0,0.000154294,0
44034,Bryan County,Oklahoma,30233,259,1,0.008566798,0.0000331
44034,Caddo County,Oklahoma,23655,236,11,0.009976749,0.000465018
44034,Canadian County,Oklahoma,50513,717,4,0.014194366,0.0000792
44034,Carter County,Oklahoma,110527,231,3,0.002089987,0.0000271
44034,Cherokee County,Oklahoma,214346,182,1,0.000849094,0.00000467
44034,Choctaw County,Oklahoma,214346,148,1,0.000690472,0.00000467
44034,Cimarron County,Oklahoma,214346,1,0,0.00000467,0
44034,Cleveland County,Oklahoma,259424,1847,40,0.007119619,0.000154188
44034,Coal County,Oklahoma,6798,20,0,0.002942042,0
44034,Comanche County,Oklahoma,124053,609,9,0.004909192,0.0000725
44034,Cotton County,Oklahoma,17212,12,2,0.000697188,0.000116198
44034,Craig County,Oklahoma,127317,44,0,0.000345594,0
44034,Creek County,Oklahoma,12630,299,9,0.023673793,0.000712589
44034,Custer County,Oklahoma,23439,126,0,0.005375656,0
44034,Delaware County,Oklahoma,691893,316,19,0.000456718,0.0000275
44034,Dewey County,Oklahoma,691893,4,0,0.00000578,0
44034,Ellis County,Oklahoma,20166,1,0,0.0000496,0
44034,Garfield County,Oklahoma,920581,186,2,0.000202046,0.00000217
44034,Garvin County,Oklahoma,920581,152,3,0.000165113,0.00000326
44034,Grady County,Oklahoma,25011,325,5,0.012994283,0.000199912
44034,Grant County,Oklahoma,25011,5,0,0.000199912,0
44034,Greer County,Oklahoma,15994,72,7,0.004501688,0.000437664
44034,Harmon County,Oklahoma,28780,4,0,0.000138985,0
44034,Harper County,Oklahoma,28780,2,0,0.0000695,0
44034,Haskell County,Oklahoma,25213,23,0,0.000912228,0
44034,Hughes County,Oklahoma,139900,25,1,0.000178699,0.00000715
44034,Jackson County,Oklahoma,60485,228,3,0.00376953,0.0000496
44034,Jefferson County,Oklahoma,16930,23,0,0.001358535,0
44034,Johnston County,Oklahoma,9980,25,0,0.00250501,0
44034,Kay County,Oklahoma,28669,156,9,0.005441418,0.000313928
44034,Kingfisher County,Oklahoma,28669,70,0,0.002441662,0
44034,Kiowa County,Oklahoma,28669,19,1,0.000662737,0.0000349
44034,Latimer County,Oklahoma,10078,29,1,0.002877555,0.0000992
44034,Le Flore County,Oklahoma,48434,102,1,0.002105959,0.0000206
44034,Lincoln County,Oklahoma,7996,63,2,0.007878939,0.000250125
44034,Logan County,Oklahoma,7996,128,1,0.016008004,0.000125063
44034,Love County,Oklahoma,14464,57,0,0.003940819,0
44034,Major County,Oklahoma,28120,18,1,0.000640114,0.0000356
44034,Marshall County,Oklahoma,8742,58,0,0.006634637,0
44034,Mayes County,Oklahoma,8742,202,5,0.023106841,0.000571951
44034,McClain County,Oklahoma,8742,315,4,0.036032944,0.000457561
44034,McCurtain County,Oklahoma,8742,728,17,0.083276138,0.001944635
44034,McIntosh County,Oklahoma,8742,109,1,0.012468543,0.00011439
44034,Murray County,Oklahoma,39628,39,0,0.000984153,0
44034,Muskogee County,Oklahoma,189885,288,16,0.001516707,0.0000843
44034,Noble County,Oklahoma,99958,65,2,0.000650273,0.00002
44034,Nowata County,Oklahoma,99958,45,1,0.000450189,0.00001
44034,Okfuskee County,Oklahoma,14899,24,0,0.001610846,0
44034,Oklahoma County,Oklahoma,14899,6762,85,0.453855963,0.005705081
44034,Okmulgee County,Oklahoma,14899,242,0,0.016242701,0
44034,Osage County,Oklahoma,14899,257,9,0.01724948,0.000604067
44034,Ottawa County,Oklahoma,14899,233,2,0.015638633,0.000134237
44034,Pawnee County,Oklahoma,53497,86,3,0.001607567,0.0000561
44034,Payne County,Oklahoma,53497,560,2,0.010467877,0.0000374
44034,Pittsburg County,Oklahoma,16430,100,3,0.006086427,0.000182593
44034,Pontotoc County,Oklahoma,16430,115,2,0.006999391,0.000121729
44034,Pottawatomie County,Oklahoma,4470,237,6,0.053020134,0.001342282
44034,Pushmataha County,Oklahoma,6161,46,0,0.00746632,0
44034,Roger Mills County,Oklahoma,17457,6,0,0.000343702,0
44034,Rogers County,Oklahoma,17457,488,11,0.027954402,0.00063012
44034,Seminole County,Oklahoma,16921,102,5,0.006028013,0.000295491
44034,Sequoyah County,Oklahoma,16921,111,3,0.006559896,0.000177294
44034,Stephens County,Oklahoma,9630,130,1,0.013499481,0.000103842
44034,Texas County,Oklahoma,12651,1009,7,0.079756541,0.000553316
44034,Tillman County,Oklahoma,1641,36,1,0.021937843,0.000609385
44034,Tulsa County,Oklahoma,7141,6744,89,0.944405545,0.01246324
44034,Wagoner County,Oklahoma,24254,507,19,0.020903768,0.000783376
44034,Washington County,Oklahoma,24254,505,39,0.020821308,0.001607982
44034,Washita County,Oklahoma,24254,12,0,0.000494764,0
44034,Woods County,Oklahoma,7208,15,0,0.002081021,0
44034,Woodward County,Oklahoma,7208,23,0,0.003190899,0
44034,Baker County,Oregon,71518,16,0,0.00022372,0
44034,Benton County,Oregon,17634,132,6,0.007485539,0.000340252
44034,Clackamas County,Oregon,214346,1181,33,0.005509783,0.000153957
44034,Clatsop County,Oregon,116714,68,0,0.000582621,0
44034,Columbia County,Oregon,124053,63,0,0.000507847,0
44034,Coos County,Oregon,17212,73,0,0.004241227,0
44034,Crook County,Oregon,23439,30,1,0.001279918,0.0000427
44034,Curry County,Oregon,23439,11,0,0.000469303,0
44034,Deschutes County,Oregon,691893,387,1,0.000559335,0.00000145
44034,Douglas County,Oregon,132403,92,1,0.000694848,0.00000755
44034,Gilliam County,Oregon,920581,2,0,0.00000217,0
44034,Grant County,Oregon,25011,2,0,0.00008,0
44034,Harney County,Oregon,28780,5,0,0.000173732,0
44034,Hood River County,Oregon,203922,139,0,0.000681633,0
44034,Jackson County,Oregon,60485,257,0,0.004248987,0
44034,Jefferson County,Oregon,16930,219,0,0.012935617,0
44034,Josephine County,Oregon,28669,75,1,0.002616066,0.0000349
44034,Klamath County,Oregon,28669,162,1,0.005650703,0.0000349
44034,Lake County,Oregon,28669,30,0,0.001046426,0
44034,Lane County,Oregon,18317,407,3,0.022219796,0.000163782
44034,Lincoln County,Oregon,7996,373,8,0.046648324,0.0010005
44034,Linn County,Oregon,7996,204,10,0.025512756,0.001250625
44034,Malheur County,Oregon,28120,530,6,0.018847795,0.000213371
44034,Marion County,Oregon,8742,2238,62,0.256005491,0.007092199
44034,Morrow County,Oregon,17868,208,1,0.011640922,0.000056
44034,Multnomah County,Oregon,17868,3683,78,0.206122677,0.004365346
44034,Polk County,Oregon,16430,212,12,0.012903226,0.000730371
44034,Sherman County,Oregon,3034,8,0,0.002636783,0
44034,Tillamook County,Oregon,1641,23,0,0.014015844,0
44034,Umatilla County,Oregon,9208,1500,13,0.162901825,0.001411816
44034,Union County,Oregon,9208,385,2,0.041811468,0.000217202
44034,Wallowa County,Oregon,24254,18,1,0.000742146,0.0000412
44034,Wasco County,Oregon,24254,132,3,0.005442401,0.000123691
44034,Washington County,Oregon,24254,2319,22,0.095613095,0.000907067
44034,Yamhill County,Oregon,7208,252,9,0.034961154,0.001248613
44034,Adams County,Pennsylvania,#N/A,424,15,#N/A,#N/A
44034,Allegheny County,Pennsylvania,#N/A,6670,217,#N/A,#N/A
44034,Armstrong County,Pennsylvania,71518,129,6,0.001803742,0.0000839
44034,Beaver County,Pennsylvania,100157,1046,82,0.010443604,0.000818715
44034,Bedford County,Pennsylvania,100157,109,4,0.001088291,0.0000399
44034,Berks County,Pennsylvania,17634,4889,362,0.277248497,0.020528524
44034,Blair County,Pennsylvania,155547,159,1,0.001022199,0.00000643
44034,Bradford County,Pennsylvania,13063,69,3,0.005282094,0.000229656
44034,Bucks County,Pennsylvania,30233,6513,573,0.215426851,0.0189528
44034,Butler County,Pennsylvania,23316,513,14,0.022002059,0.000600446
44034,Cambria County,Pennsylvania,6694,182,3,0.027188527,0.000448163
44034,Cameron County,Pennsylvania,50513,5,0,0.000099,0
44034,Carbon County,Pennsylvania,10998,335,28,0.030460084,0.002545917
44034,Centre County,Pennsylvania,63942,299,9,0.004676113,0.000140753
44034,Chester County,Pennsylvania,214346,4459,342,0.020802814,0.001595551
44034,Clarion County,Pennsylvania,214346,70,2,0.000326575,0.00000933
44034,Clearfield County,Pennsylvania,259424,105,0,0.000404743,0
44034,Clinton County,Pennsylvania,6798,105,5,0.015445719,0.00073551
44034,Columbia County,Pennsylvania,124053,438,35,0.003530749,0.000282137
44034,Crawford County,Pennsylvania,12630,114,1,0.009026128,0.0000792
44034,Cumberland County,Pennsylvania,23439,1058,69,0.045138444,0.002943812
44034,Dauphin County,Pennsylvania,16633,2466,152,0.148259484,0.00913846
44034,Delaware County,Pennsylvania,691893,8047,720,0.011630411,0.001040623
44034,Elk County,Pennsylvania,20166,38,2,0.00188436,0.0000992
44034,Erie County,Pennsylvania,22598,813,13,0.035976635,0.000575272
44034,Fayette County,Pennsylvania,106567,288,4,0.002702525,0.0000375
44034,Forest County,Pennsylvania,96317,7,0,0.0000727,0
44034,Franklin County,Pennsylvania,22084,1109,46,0.050217352,0.002082956
44034,Fulton County,Pennsylvania,920581,19,1,0.0000206,0.00000109
44034,Greene County,Pennsylvania,15994,91,0,0.005689634,0
44034,Huntingdon County,Pennsylvania,139900,272,4,0.001944246,0.0000286
44034,Indiana County,Pennsylvania,139900,185,6,0.001322373,0.0000429
44034,Jefferson County,Pennsylvania,16930,48,1,0.002835204,0.0000591
44034,Juniata County,Pennsylvania,28669,120,6,0.004185706,0.000209285
44034,Lackawanna County,Pennsylvania,28669,1823,212,0.063587848,0.007394747
44034,Lancaster County,Pennsylvania,18317,5158,393,0.281596331,0.021455479
44034,Lawrence County,Pennsylvania,48434,257,9,0.00530619,0.00018582
44034,Lebanon County,Pennsylvania,48434,1518,52,0.03134162,0.001073626
44034,Lehigh County,Pennsylvania,28298,4600,334,0.162555658,0.011802954
44034,Luzerne County,Pennsylvania,29966,3085,183,0.10295001,0.006106921
44034,Lycoming County,Pennsylvania,29966,279,20,0.009310552,0.000667423
44034,McKean County,Pennsylvania,8742,26,1,0.002974148,0.00011439
44034,Mercer County,Pennsylvania,8742,276,9,0.031571723,0.001029513
44034,Mifflin County,Pennsylvania,21992,82,1,0.003728629,0.0000455
44034,Monroe County,Pennsylvania,26424,1534,120,0.058053285,0.004541326
44034,Montgomery County,Pennsylvania,9123,9282,839,1.017428477,0.091965362
44034,Montour County,Pennsylvania,9123,86,3,0.009426724,0.000328839
44034,Northampton County,Pennsylvania,99958,3669,288,0.036705416,0.00288121
44034,Northumberland County,Pennsylvania,99958,366,11,0.003661538,0.000110046
44034,Perry County,Pennsylvania,22350,98,5,0.004384787,0.000223714
44034,Philadelphia County,Pennsylvania,22350,28874,1673,1.291901566,0.074854586
44034,Pike County,Pennsylvania,16430,517,21,0.031466829,0.00127815
44034,Potter County,Pennsylvania,4470,20,0,0.004474273,0
44034,Schuylkill County,Pennsylvania,3461,828,49,0.239237215,0.014157758
44034,Snyder County,Pennsylvania,209714,85,2,0.000405314,0.00000954
44034,Somerset County,Pennsylvania,209714,100,1,0.00047684,0.00000477
44034,Sullivan County,Pennsylvania,1490,10,0,0.006711409,0
44034,Susquehanna County,Pennsylvania,1490,202,26,0.13557047,0.017449664
44034,Tioga County,Pennsylvania,1641,33,2,0.020109689,0.001218769
44034,Union County,Pennsylvania,9208,113,2,0.012271937,0.000217202
44034,Venango County,Pennsylvania,24254,53,0,0.002185207,0
44034,Warren County,Pennsylvania,24254,14,1,0.000577224,0.0000412
44034,Washington County,Pennsylvania,24254,603,10,0.024861878,0.000412303
44034,Wayne County,Pennsylvania,42481,148,8,0.00348391,0.000188319
44034,Westmoreland County,Pennsylvania,9154,1214,41,0.13261962,0.004478916
44034,Wyoming County,Pennsylvania,7208,53,7,0.007352941,0.000971143
44034,York County,Pennsylvania,7208,2067,76,0.286764706,0.01054384
44034,Adjuntas County,Puerto Rico,#N/A,72,0,#N/A,#N/A
44034,Aguada County,Puerto Rico,#N/A,78,0,#N/A,#N/A
44034,Aguadilla County,Puerto Rico,#N/A,121,0,#N/A,#N/A
44034,Aguas Buenas County,Puerto Rico,#N/A,83,0,#N/A,#N/A
44034,Aibonito County,Puerto Rico,#N/A,62,0,#N/A,#N/A
44034,Anasco County,Puerto Rico,#N/A,92,0,#N/A,#N/A
44034,Arecibo County,Puerto Rico,71518,193,0,0.002698621,0
44034,Arroyo County,Puerto Rico,71518,67,0,0.000936827,0
44034,Barceloneta County,Puerto Rico,18395,40,0,0.002174504,0
44034,Barranquitas County,Puerto Rico,18395,135,0,0.007338951,0
44034,Bayamon County,Puerto Rico,100157,792,0,0.007907585,0
44034,Cabo Rojo County,Puerto Rico,23655,142,0,0.006002959,0
44034,Caguas County,Puerto Rico,23655,439,0,0.018558444,0
44034,Camuy County,Puerto Rico,50513,70,0,0.001385782,0
44034,Canovanas County,Puerto Rico,10998,228,0,0.020731042,0
44034,Carolina County,Puerto Rico,10998,647,0,0.058828878,0
44034,Catano County,Puerto Rico,110527,102,0,0.000922851,0
44034,Cayey County,Puerto Rico,63942,138,0,0.002158206,0
44034,Ceiba County,Puerto Rico,63942,43,0,0.000672484,0
44034,Ciales County,Puerto Rico,214346,83,0,0.000387224,0
44034,Cidra County,Puerto Rico,214346,103,0,0.000480531,0
44034,Coamo County,Puerto Rico,6798,75,0,0.011032657,0
44034,Comerio County,Puerto Rico,124053,84,0,0.00067713,0
44034,Corozal County,Puerto Rico,17212,89,0,0.005170811,0
44034,Culebra County,Puerto Rico,23439,13,0,0.000554631,0
44034,Dorado County,Puerto Rico,14918,186,0,0.012468159,0
44034,Fajardo County,Puerto Rico,11000,135,0,0.012272727,0
44034,Florida County,Puerto Rico,106567,88,0,0.000825772,0
44034,Guanica County,Puerto Rico,15994,51,0,0.003188696,0
44034,Guayama County,Puerto Rico,15994,104,0,0.006502438,0
44034,Guayanilla County,Puerto Rico,15994,94,0,0.005877204,0
44034,Guaynabo County,Puerto Rico,15994,553,0,0.034575466,0
44034,Gurabo County,Puerto Rico,15994,156,0,0.009753658,0
44034,Hatillo County,Puerto Rico,25213,65,0,0.002578035,0
44034,Hormigueros County,Puerto Rico,203922,68,0,0.000333461,0
44034,Humacao County,Puerto Rico,139900,125,0,0.000893495,0
44034,Isabela County,Puerto Rico,9538,84,0,0.008806878,0
44034,Jayuya County,Puerto Rico,13900,169,0,0.012158273,0
44034,Juana Diaz County,Puerto Rico,28669,135,0,0.004708919,0
44034,Juncos County,Puerto Rico,28669,75,0,0.002616066,0
44034,Lajas County,Puerto Rico,28669,60,0,0.002092853,0
44034,Lares County,Puerto Rico,10078,103,0,0.010220282,0
44034,Las Marias County,Puerto Rico,10078,34,0,0.003373685,0
44034,Las Piedras County,Puerto Rico,10078,107,0,0.010617186,0
44034,Loiza County,Puerto Rico,7996,65,0,0.008129065,0
44034,Luquillo County,Puerto Rico,29966,73,0,0.002436094,0
44034,Manati County,Puerto Rico,28120,101,0,0.00359175,0
44034,Maricao County,Puerto Rico,28120,36,0,0.001280228,0
44034,Maunabo County,Puerto Rico,8742,39,0,0.004461222,0
44034,Mayaguez County,Puerto Rico,8742,336,0,0.038435141,0
44034,Moca County,Puerto Rico,23498,99,0,0.004213125,0
44034,Morovis County,Puerto Rico,17868,134,0,0.00749944,0
44034,Naguabo County,Puerto Rico,189885,64,0,0.000337046,0
44034,Naranjito County,Puerto Rico,189885,125,0,0.000658293,0
44034,Orocovis County,Puerto Rico,14899,119,0,0.007987113,0
44034,Patillas County,Puerto Rico,53497,77,0,0.001439333,0
44034,Penuelas County,Puerto Rico,53497,48,0,0.000897247,0
44034,Ponce County,Puerto Rico,16430,325,0,0.019780889,0
44034,Quebradillas County,Puerto Rico,6006,55,0,0.009157509,0
44034,Rincon County,Puerto Rico,17457,69,0,0.003952569,0
44034,Rio Grande County,Puerto Rico,17457,172,0,0.009852781,0
44034,Sabana Grande County,Puerto Rico,17457,94,0,0.005384659,0
44034,Salinas County,Puerto Rico,17457,124,0,0.007103168,0
